"","lat","lon","direction","filename","gps_frame_pos","frameIdx","road_lin","road_quad","road_both"
"2360",31.8014,35.1092,4,"JET_58-425-73_D_CL_MX_3.9_23645_1.mat",177,62819,-0.00677330344915379,-0.000664718449115756,-0.401353448629378
"2361",31.8014,35.1092,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",2335,104123,-0.0243756925687194,-0.000712093897163868,-0.772351410239935
"2362",31.8014,35.1092,4,"JET_58-425-73_D_OC_MX_3.9_23641_2.mat",1646,422017,-0.0337127938866616,-0.000670664012432097,-0.942521482706071
"2363",31.8014,35.1092,4,"JET_58-425-73_N_CL_MX_3.9_27624_10.mat",1090,41975,-0.0219227598980069,-0.000630996190011501,-0.690853673964739
"2364",31.8014,35.1092,4,"JET_58-425-73_ddL_MX_3.9_23706_0.mat",1315,51169,-0.029247251432389,-0.000871470663696528,-0.933533294126391
"2365",31.8014,35.1092,4,"JET_58_425_73_D_OC_MX_3.9_26349_1.mat",1028,37987,-0.0176978694275022,-0.000844708643853664,-0.691840846091509
"2366",31.8014,35.1092,4,"JET_58_425_73_D_RN_MX_3.9_26171_1.mat",1342,63497,-0.0166752479970455,-0.00070737674832344,-0.616455659270287
"2367",31.8014,35.1092,4,"JET_58_425_73_D_RN_MX_3.9_26355_0.mat",1184,458359,-0.0136111572384834,-0.000560007989406586,-0.496226340532303
"2368",31.8014,35.1092,4,"JET_58_425_73_N_RN_MX_3.9_26356_3.mat",2485,95169,0,0,0
"2369",31.8014,35.1092,4,"JET_83-108-70_D_CL_MX_3.9_1_25155_2.mat",1277,49109,-0.0255805131047964,-0.0010658223181963,-0.937939189374447
"2370",31.8014,35.1092,4,"JET_83-108-70_D_CL_MX_3.9_23204_1.mat",907,50333,-0.0123058527708053,-0.000937595963478089,-0.621155440807342
"2371",31.8014,35.1092,4,"JET_83-108-70_D_CL_MX_3.9_23537_0.mat",934,35515,0.00307911448180677,-0.000922819599509239,-0.30754555016756
"2372",31.8014,35.1092,4,"JET_83-108-70_D_CL_MX_3.9_23702_2.mat",986,37025,-0.0195386802777647,-0.00103527028113604,-0.804881718009709
"2373",31.8014,35.1092,4,"JET_83-108-70_D_CL_MX_3.9_23702_8.mat",3866,142497,-0.0135171193629504,-0.000736793503165243,-0.565059788525105
"2374",31.8014,35.1092,4,"JET_83-108-70_D_CL_MX_3.9_26434_3.mat",1355,53527,-0.0194869937375188,-0.00126309599727392,-0.894978273659944
"2375",31.8014,35.1092,4,"JET_83-108-70_D_OC_MX_3.9_23560_0.mat",2690,101513,-0.0191788266412914,-0.000802787486463785,-0.704691527411342
"2376",31.8014,35.1092,4,"JET_83-108-70_D_RN_MX_3.9_26258_4.mat",674,126053,-0.029786326456815,-0.000908893998712301,-0.95928412862122
"2377",31.8014,35.1092,4,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",1086,42093,-0.0345569001510738,-0.00157915707677603,-1.32280083373189
"2378",31.8014,35.1092,4,"JET_83-108-70_U_CL_MX_3.9_23205_0.mat",1472,65753,-0.0331463880836963,-0.000700619071722033,-0.943175390362738
"2379",31.8014,35.1092,4,"JET_83-108-70_U_CL_MX_3.9_23377_0.mat",731,27243,9.89284366369137e-05,-0.000856650993227958,-0.340681828558445
"2380",31.8014,35.1092,4,"JET_83-108-70_U_OC_MX_3.9_23451_0.mat",633,30037,-0.0191193704493344,-0.000828971620649099,-0.713976057246327
"2381",31.8014,35.1094,4,"JET_58-425-73_D_CL_MX_3.9_23645_1.mat",176,62783,-0.0137190395966171,-0.000940757803618912,-0.650683913379906
"2382",31.8014,35.1094,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",2334,104103,-0.03134356290102,-0.000744186341762543,-0.924545794725417
"2383",31.8014,35.1094,4,"JET_58-425-73_D_OC_MX_3.9_23641_2.mat",1645,421997,-0.021854842454195,-0.00111043080687523,-0.881269171833992
"2384",31.8014,35.1094,4,"JET_58-425-73_N_CL_MX_3.9_27624_10.mat",1089,41955,-0.0240911935456098,-0.000893419142812489,-0.839191528037191
"2385",31.8014,35.1094,4,"JET_58-425-73_ddL_MX_3.9_23706_0.mat",1314,51133,-0.0204353118315339,-0.00117025058716536,-0.87680647149682
"2386",31.8014,35.1094,4,"JET_58_425_73_D_OC_MX_3.9_26349_1.mat",1026,37927,-0.0250277567654848,-0.00117153488099575,-0.969169087707996
"2387",31.8014,35.1094,4,"JET_58_425_73_D_RN_MX_3.9_26171_1.mat",1341,63461,-0.0200404886156321,-0.00128552131354809,-0.915018297731876
"2388",31.8014,35.1094,4,"JET_58_425_73_D_RN_MX_3.9_26355_0.mat",1183,458323,0.00855264160782108,-0.00158344674855471,-0.462325867265462
"2389",31.8014,35.1094,4,"JET_58_425_73_N_RN_MX_3.9_26356_3.mat",2484,95149,0,0,0
"2390",31.8014,35.1094,4,"JET_83-108-70_D_CL_MX_3.9_1_25155_2.mat",1276,49089,-0.0259844706393778,-0.00126802874729037,-1.02690091170371
"2391",31.8014,35.1094,4,"JET_83-108-70_D_CL_MX_3.9_23204_1.mat",906,50313,-0.0282204032875596,-0.000814221333712341,-0.890096599236129
"2392",31.8014,35.1094,4,"JET_83-108-70_D_CL_MX_3.9_23537_0.mat",932,35447,-0.00097280498594031,-0.00167342741042376,-0.68882706388831
"2393",31.8014,35.1094,4,"JET_83-108-70_D_CL_MX_3.9_23702_2.mat",985,36989,-0.0343586002476513,-0.00120881712064147,-1.17069885320961
"2394",31.8014,35.1094,4,"JET_83-108-70_D_CL_MX_3.9_23702_8.mat",3865,142461,-0.0282171571627261,-0.00111323874443769,-1.0096386410296
"2395",31.8014,35.1094,4,"JET_83-108-70_D_CL_MX_3.9_26434_3.mat",1354,53475,-0.0150835590437054,-0.00149298366159201,-0.898864645510911
"2396",31.8014,35.1094,4,"JET_83-108-70_D_OC_MX_3.9_23560_0.mat",2689,101497,-0.0273989027366043,-0.000831705518066882,-0.880660261958838
"2397",31.8014,35.1094,4,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",1671,63737,0.00166985932737594,-0.00127662438899279,-0.477252569049596
"2398",31.8014,35.1094,4,"JET_83-108-70_D_RN_MX_3.9_26258_4.mat",673,126017,-0.0237677899189294,-0.00143403699621558,-1.04897059686482
"2399",31.8014,35.1094,4,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",1085,42057,-0.00597019717097272,-0.00191572681069374,-0.885694667696951
"2400",31.8014,35.1094,4,"JET_83-108-70_U_CL_MX_3.9_23205_0.mat",1471,65721,-0.0189700927585363,-0.00132797844707966,-0.910593234002589
"2401",31.8014,35.1094,4,"JET_83-108-70_U_CL_MX_3.9_23377_0.mat",730,27207,-0.02119966391474,-0.000916662625968457,-0.790658328682184
"2402",31.8014,35.1094,4,"JET_83-108-70_U_OC_MX_3.9_23451_0.mat",632,30001,-0.0321267332881689,-0.0010631550103426,-1.06779666990042
"2403",31.8012,35.11,4,"JET_58-425-73_D_CL_MX_3.9_23645_1.mat",173,62695,0.00524283023551111,-0.00104514369741082,-0.313200874254107
"2404",31.8012,35.11,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",2330,103943,-0.00746334567666052,-0.0011754147708416,-0.61943282186985
"2405",31.8012,35.11,4,"JET_58-425-73_D_OC_MX_3.9_23641_2.mat",1642,421873,-0.0149202151224018,-0.000869088806211947,-0.646039824932814
"2406",31.8012,35.11,4,"JET_58-425-73_N_CL_MX_3.9_27624_10.mat",1086,41831,-0.010576195642352,-0.000968271866440774,-0.598832659423351
"2407",31.8012,35.11,4,"JET_58-425-73_ddL_MX_3.9_23706_0.mat",1311,51033,-0.0119007340632378,-0.000973921734839679,-0.627583375200628
"2408",31.8012,35.11,4,"JET_58_425_73_D_OC_MX_3.9_26349_1.mat",1023,37807,-0.024234738200903,-0.000581968575716017,-0.717482194304467
"2409",31.8012,35.11,4,"JET_58_425_73_D_RN_MX_3.9_26171_1.mat",1338,63369,-0.00353614334017042,-0.00138703268021345,-0.625535938888789
"2410",31.8012,35.11,4,"JET_58_425_73_D_RN_MX_3.9_26355_0.mat",1179,458179,-0.0171996020711957,-0.000628064852207902,-0.595217982307075
"2411",31.8012,35.11,4,"JET_58_425_73_N_RN_MX_3.9_26356_3.mat",2480,94989,0,0,0
"2412",31.8012,35.11,4,"JET_83-108-70_D_CL_MX_3.9_1_25155_2.mat",1272,48929,-0.0105391326360405,-0.00126073369756341,-0.715076131746174
"2413",31.8012,35.11,4,"JET_83-108-70_D_CL_MX_3.9_23204_1.mat",902,50153,-0.0344261608086526,-0.00104367407038808,-1.10599284432828
"2414",31.8012,35.11,4,"JET_83-108-70_D_CL_MX_3.9_23537_0.mat",927,35267,-0.0429308740422128,-0.00104227755218745,-1.27552850171923
"2415",31.8012,35.11,4,"JET_83-108-70_D_CL_MX_3.9_23702_2.mat",982,36881,0.00220458004623651,-0.00114273000508547,-0.413000401109457
"2416",31.8012,35.11,4,"JET_83-108-70_D_CL_MX_3.9_23702_8.mat",3862,142353,-0.0056670010089875,-0.00129327178001404,-0.630648732185364
"2417",31.8012,35.11,4,"JET_83-108-70_D_CL_MX_3.9_26434_3.mat",1351,53367,-0.0168026650324464,-0.00163376610726118,-0.9895597435534
"2418",31.8012,35.11,4,"JET_83-108-70_D_OC_MX_3.9_23560_0.mat",2686,101369,-0.00560776889324184,-0.00118769705295563,-0.587234199047088
"2419",31.8012,35.11,4,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",1668,63629,0.00222461707890035,-0.00147193111479282,-0.544280104339123
"2420",31.8012,35.11,4,"JET_83-108-70_D_RN_MX_3.9_26258_4.mat",671,125961,-0.00533298347145313,-0.00184480380266905,-0.844581190496682
"2421",31.8012,35.11,4,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",1082,41945,0.0631460595875979,-0.00195526517927647,0.480815120041371
"2422",31.8012,35.11,4,"JET_83-108-70_U_CL_MX_3.9_23205_0.mat",1468,65609,0.00137322787195442,-0.00140684563666582,-0.53527369722724
"2423",31.8012,35.11,4,"JET_83-108-70_U_CL_MX_3.9_23377_0.mat",727,27095,-0.00544978603720655,-0.00143765285611153,-0.684056863188742
"2424",31.8012,35.11,4,"JET_83-108-70_U_OC_MX_3.9_23451_0.mat",628,29857,-0.0224233152344823,-0.000893755815923213,-0.805968631058931
"2425",31.8012,35.1102,4,"JET_58-425-73_D_CL_MX_3.9_23645_1.mat",172,62639,-0.00484584718942636,-0.000935725867748262,-0.471207290887832
"2426",31.8012,35.1102,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",2329,103923,-0.00171973574906587,-0.00103395339101553,-0.447976071387529
"2427",31.8012,35.1102,4,"JET_58-425-73_D_OC_MX_3.9_23641_2.mat",1641,421837,-0.00324562564492228,-0.000922691076993941,-0.433988943696022
"2428",31.8012,35.1102,4,"JET_58-425-73_N_CL_MX_3.9_27624_10.mat",1085,41795,-0.00761780627071859,-0.000960564240813255,-0.536581821739674
"2429",31.8012,35.1102,4,"JET_58-425-73_ddL_MX_3.9_23706_0.mat",1310,50989,-0.0126535106450319,-0.000993853434920311,-0.650611586868763
"2430",31.8012,35.1102,4,"JET_58_425_73_D_OC_MX_3.9_26349_1.mat",1021,37747,-0.0153319532051683,-0.000987189821898936,-0.70151499286294
"2431",31.8012,35.1102,4,"JET_58_425_73_D_RN_MX_3.9_26171_1.mat",1336,63281,-0.00607443125918508,-0.000944474246352911,-0.499278323724866
"2432",31.8012,35.1102,4,"JET_58_425_73_D_RN_MX_3.9_26355_0.mat",1178,458143,-0.0124121801927684,-0.00099346693605185,-0.645630378276108
"2433",31.8012,35.1102,4,"JET_58_425_73_N_RN_MX_3.9_26356_3.mat",2479,94969,0,0,0
"2434",31.8012,35.1102,4,"JET_83-108-70_D_CL_MX_3.9_1_25155_2.mat",1271,48909,-0.0138727437704802,-0.00112094916403294,-0.725834541022778
"2435",31.8012,35.1102,4,"JET_83-108-70_D_CL_MX_3.9_23204_1.mat",901,50133,-0.0360296413302421,-0.000946082174777985,-1.09902569651604
"2436",31.8012,35.1102,4,"JET_83-108-70_D_CL_MX_3.9_23537_0.mat",926,35247,-0.0283952543511987,-0.00148982834070921,-1.16383642330766
"2437",31.8012,35.1102,4,"JET_83-108-70_D_CL_MX_3.9_23702_8.mat",3861,142317,-0.0230411479249598,-0.00125897955149412,-0.964414779096843
"2438",31.8012,35.1102,4,"JET_83-108-70_D_CL_MX_3.9_26434_3.mat",1350,53347,-0.0125455601140856,-0.00142463389784098,-0.820764761418104
"2439",31.8012,35.1102,4,"JET_83-108-70_D_OC_MX_3.9_23560_0.mat",2685,101337,-0.0167519545182586,-0.000992325134575367,-0.731969144195318
"2440",31.8012,35.1102,4,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",1667,63593,-0.00992122832685704,-0.00111334305256605,-0.643761787563562
"2441",31.8012,35.1102,4,"JET_83-108-70_D_RN_MX_3.9_26258_4.mat",670,125909,-0.0184848930686713,-0.00125868804752827,-0.873173080384732
"2442",31.8012,35.1102,4,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",1081,41909,0.0804878598079087,-0.00162069778889418,0.961478080600501
"2443",31.8012,35.1102,4,"JET_83-108-70_U_CL_MX_3.9_23205_0.mat",1466,65537,-0.0140727849677205,-0.00110649969428778,-0.724055577069521
"2444",31.8012,35.1102,4,"JET_83-108-70_U_CL_MX_3.9_23377_0.mat",726,27059,-0.0168842233717441,-0.00132129713892937,-0.866203323006629
"2445",31.8012,35.1102,4,"JET_83-108-70_U_OC_MX_3.9_23451_0.mat",627,29821,-0.0126328557729721,-0.00107355415821075,-0.682078778743744
"2446",31.801,35.1108,4,"JET_58-425-73_D_CL_MX_3.9_23645_1.mat",169,62531,0.00468212300911551,-0.00103620113804937,-0.320837995037436
"2447",31.801,35.1108,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",2326,103795,-0.00128066167235373,-0.0010501928627491,-0.445690378546715
"2448",31.801,35.1108,4,"JET_58-425-73_D_OC_MX_3.9_23641_2.mat",1638,421729,-0.00622736811637881,-0.00105586647987366,-0.546893954277039
"2449",31.801,35.1108,4,"JET_58-425-73_N_CL_MX_3.9_27624_10.mat",1082,41687,0.0138856010511517,-0.00108122173696756,-0.154776673763991
"2450",31.801,35.1108,4,"JET_58-425-73_ddL_MX_3.9_23706_0.mat",1307,50881,-0.00469218753278257,-0.000981645658612251,-0.486502014100552
"2451",31.801,35.1108,4,"JET_58_425_73_D_OC_MX_3.9_26349_1.mat",1018,37627,0.00722616342827681,-0.00175049295648933,-0.555673914030194
"2452",31.801,35.1108,4,"JET_58_425_73_D_RN_MX_3.9_26171_1.mat",1333,63189,-0.00430246526375421,-0.00104137836024165,-0.502600649371744
"2453",31.801,35.1108,4,"JET_58_425_73_D_RN_MX_3.9_26355_0.mat",1173,457963,0.00202871188521389,-0.000995378941297532,-0.357577338814735
"2454",31.801,35.1108,4,"JET_58_425_73_N_RN_MX_3.9_26356_3.mat",2475,94809,0,0,0
"2455",31.801,35.1108,4,"JET_83-108-70_D_CL_MX_3.9_1_25155_2.mat",1268,48785,0.00588490674272181,-0.00124993221834302,-0.382274752482772
"2456",31.801,35.1108,4,"JET_83-108-70_D_CL_MX_3.9_23204_1.mat",897,49973,0.00617709793150427,-0.00128406472504139,-0.390083931386471
"2457",31.801,35.1108,4,"JET_83-108-70_D_CL_MX_3.9_23537_0.mat",922,35087,-0.0137181954458356,-0.00139421876519918,-0.832051414996386
"2458",31.801,35.1108,4,"JET_83-108-70_D_CL_MX_3.9_23702_2.mat",979,36789,-0.00383918415755035,-0.00119311455637217,-0.554029505699873
"2459",31.801,35.1108,4,"JET_83-108-70_D_CL_MX_3.9_23702_8.mat",3858,142225,-0.039905777666718,-0.00119162304326891,-1.27476477064192
"2460",31.801,35.1108,4,"JET_83-108-70_D_CL_MX_3.9_26434_3.mat",1347,53223,0.000146130658686177,-0.00146273244172335,-0.582170363515615
"2461",31.801,35.1108,4,"JET_83-108-70_D_OC_MX_3.9_23560_0.mat",2682,101225,0.00966996438801288,-0.00115346349775791,-0.267986111342907
"2462",31.801,35.1108,4,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",1664,63485,0.00619099363684652,-0.00131947919726372,-0.403971806168556
"2463",31.801,35.1108,4,"JET_83-108-70_D_RN_MX_3.9_26258_4.mat",667,125801,-0.00910312160849571,-0.00118779018521309,-0.65717850625515
"2464",31.801,35.1108,4,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",1078,41817,0.0221901954151689,-0.00176245765760541,-0.261179154738784
"2465",31.801,35.1108,4,"JET_83-108-70_U_CL_MX_3.9_23205_0.mat",1463,65433,-0.00499195642769336,-0.00132321380078793,-0.629124648869038
"2466",31.801,35.1108,4,"JET_83-108-70_U_CL_MX_3.9_23377_0.mat",723,26951,-0.00419914415106168,-0.0013396074064076,-0.619825845584272
"2467",31.801,35.1108,4,"JET_83-108-70_U_OC_MX_3.9_23451_0.mat",624,29713,0.00517283119261258,-0.00120467133820057,-0.378411911427975
"2468",31.8006,35.1122,4,"JET_58-425-73_D_CL_MX_3.9_23645_1.mat",162,62279,0.008591869007796,-4.4052954763173e-05,0.154216198250651
"2469",31.8006,35.1122,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",2318,103507,0.00643363445997233,5.46947121620191e-05,0.150550574064254
"2470",31.8006,35.1122,4,"JET_58-425-73_D_OC_MX_3.9_23641_2.mat",1631,421477,-0.0165614329278469,-2.66619026660917e-05,-0.341893419623375
"2471",31.8006,35.1122,4,"JET_58-425-73_N_CL_MX_3.9_27624_10.mat",1075,41435,0.00106541328132143,-3.48594039678551e-05,0.00736450403928657
"2472",31.8006,35.1122,4,"JET_58-425-73_ddL_MX_3.9_23706_0.mat",1300,50629,-0.00674164835363627,-4.39463183283804e-05,-0.152411494404078
"2473",31.8006,35.1122,4,"JET_58_425_73_D_OC_MX_3.9_26349_1.mat",1008,37267,-0.0142212636768818,-0.000279720872640609,-0.39631362259388
"2474",31.8006,35.1122,4,"JET_58_425_73_D_RN_MX_3.9_26171_1.mat",1325,62885,-0.00577826965600258,-0.000142357312142848,-0.172508317977191
"2475",31.8006,35.1122,4,"JET_58_425_73_D_RN_MX_3.9_26355_0.mat",1164,457639,0.000272027961909789,-0.000374800525605679,-0.144479651004076
"2476",31.8006,35.1122,4,"JET_58_425_73_N_RN_MX_3.9_26356_3.mat",2467,94521,0,0,0
"2477",31.8006,35.1122,4,"JET_83-108-70_D_CL_MX_3.9_1_25155_2.mat",1262,48569,-0.0175686901435256,-9.0342946350575e-05,-0.387510981410741
"2478",31.8006,35.1122,4,"JET_83-108-70_D_CL_MX_3.9_23204_1.mat",888,49645,-0.00279433783143758,-2.80262902379037e-05,-0.0670972727239131
"2479",31.8006,35.1122,4,"JET_83-108-70_D_CL_MX_3.9_23537_0.mat",914,34795,0.000114147737622287,-0.000150198116898537,-0.0577962920069692
"2480",31.8006,35.1122,4,"JET_83-108-70_D_CL_MX_3.9_23702_8.mat",3851,141957,-0.0184566682204601,2.46344134211471e-05,-0.359279599040743
"2481",31.8006,35.1122,4,"JET_83-108-70_D_CL_MX_3.9_26434_3.mat",1341,53007,0.00185993276536467,-0.000526187941432,-0.173276521265506
"2482",31.8006,35.1122,4,"JET_83-108-70_D_OC_MX_3.9_23560_0.mat",2674,100957,0.0072413690388203,2.86661088466635e-05,0.156293824315071
"2483",31.8006,35.1122,4,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",1657,63233,0.0701015319675206,-1.44354999065292e-06,1.40145321935415
"2484",31.8006,35.1122,4,"JET_83-108-70_D_RN_MX_3.9_26258_4.mat",661,125601,-0.0133494798094035,-8.83322209119781e-05,-0.302322484552861
"2485",31.8006,35.1122,4,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",1070,41517,-0.0352338334545492,0.00012743007391691,-0.653704639524221
"2486",31.8006,35.1122,4,"JET_83-108-70_U_CL_MX_3.9_23205_0.mat",1455,65157,-0.0151012329384684,2.87285074591636e-05,-0.290533255785703
"2487",31.8006,35.1122,4,"JET_83-108-70_U_CL_MX_3.9_23377_0.mat",716,26699,-0.00468547474592917,1.70981511473639e-05,-0.0868702344596378
"2488",31.8006,35.1122,4,"JET_83-108-70_U_OC_MX_3.9_23451_0.mat",616,29429,-0.000983483530580969,-4.4654123485089e-05,-0.037531320005655
"2489",31.8004,35.1128,4,"JET_58-425-73_D_CL_MX_3.9_23645_1.mat",159,62171,-0.002870037779212,-8.4536150097847e-05,-0.0912152156233788
"2490",31.8004,35.1128,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",2315,103403,-0.00195437092334033,-0.000109567306935787,-0.0829143412411214
"2491",31.8004,35.1128,4,"JET_58-425-73_D_OC_MX_3.9_23641_2.mat",1628,421369,-0.00395995508879428,-9.04882326722134e-05,-0.115394394844771
"2492",31.8004,35.1128,4,"JET_58-425-73_N_CL_MX_3.9_27624_10.mat",1072,41327,-0.00952536799013617,-5.60116022825235e-05,-0.212912000715733
"2493",31.8004,35.1128,4,"JET_58-425-73_ddL_MX_3.9_23706_0.mat",1297,50521,-0.0105043064802885,-7.02980905771258e-05,-0.23820536583662
"2494",31.8004,35.1128,4,"JET_58_425_73_D_OC_MX_3.9_26349_1.mat",1005,37159,0.00116425082087519,9.33185219764665e-06,0.0270177572965624
"2495",31.8004,35.1128,4,"JET_58_425_73_D_RN_MX_3.9_26171_1.mat",1321,62741,0.00529278982430691,-0.000154891051352023,0.0438993759453291
"2496",31.8004,35.1128,4,"JET_58_425_73_D_RN_MX_3.9_26355_0.mat",1160,457511,-0.00256659071892498,-2.81343236565595e-05,-0.0625855438411233
"2497",31.8004,35.1128,4,"JET_58_425_73_N_RN_MX_3.9_26356_3.mat",2463,94373,0,0,0
"2498",31.8004,35.1128,4,"JET_83-108-70_D_CL_MX_3.9_1_25155_2.mat",1259,48461,-0.00674311369657519,-0.000195302069187164,-0.212983101606369
"2499",31.8004,35.1128,4,"JET_83-108-70_D_CL_MX_3.9_23204_1.mat",883,49465,-0.0194570796564221,-0.000120318494737149,-0.437268991023302
"2500",31.8004,35.1128,4,"JET_83-108-70_D_CL_MX_3.9_23537_0.mat",911,34707,-0.00972783062607049,-0.00016618799418211,-0.261031810194254
"2501",31.8004,35.1128,4,"JET_83-108-70_D_CL_MX_3.9_23702_2.mat",970,36449,0.00894227884709835,-5.04385679960251e-05,0.158670149743557
"2502",31.8004,35.1128,4,"JET_83-108-70_D_CL_MX_3.9_23702_8.mat",3847,141813,-0.0213731329888105,-0.000182637944817544,-0.500517837703227
"2503",31.8004,35.1128,4,"JET_83-108-70_D_CL_MX_3.9_26434_3.mat",1338,52899,0.0334427967667583,3.7007033824913e-05,0.68365874886513
"2504",31.8004,35.1128,4,"JET_83-108-70_D_OC_MX_3.9_23560_0.mat",2671,100829,-0.000302047561854129,-8.43727029860018e-05,-0.0397900324314833
"2505",31.8004,35.1128,4,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",1654,63125,0.0492120396345854,-0.000265395268797876,0.878082685172558
"2506",31.8004,35.1128,4,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",1067,41409,0.00782713266089563,-0.000366306398063899,0.0100200939923529
"2507",31.8004,35.1128,4,"JET_83-108-70_U_CL_MX_3.9_23205_0.mat",1452,65033,0.00720879510045053,-9.59970057010654e-05,0.105777099728584
"2508",31.8004,35.1128,4,"JET_83-108-70_U_CL_MX_3.9_23377_0.mat",713,26591,-0.0002509738318622,-0.000100249890238047,-0.0451194327324628
"2509",31.8004,35.1128,4,"JET_83-108-70_U_OC_MX_3.9_23451_0.mat",613,29317,-0.0113403872586787,-4.34364192187787e-05,-0.244182312861085
"2510",31.8002,35.1134,4,"JET_58-425-73_D_CL_MX_3.9_23645_1.mat",156,62063,-0.00344438329339029,-0.000137757509946823,-0.123990669846535
"2511",31.8002,35.1134,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",2311,103255,-0.0157829808071255,-0.000150463543832303,-0.375845033675432
"2512",31.8002,35.1134,4,"JET_58-425-73_D_OC_MX_3.9_23641_2.mat",1625,421277,-0.0129639241844416,-7.2283670306204e-05,-0.288191951811314
"2513",31.8002,35.1134,4,"JET_58-425-73_N_CL_MX_3.9_27624_10.mat",1069,41235,-0.0140270430594683,-8.35563987493505e-05,-0.313963420689106
"2514",31.8002,35.1134,4,"JET_58-425-73_ddL_MX_3.9_23706_0.mat",1293,50377,-0.00331853423267607,-4.30895015597334e-05,-0.0836064852774147
"2515",31.8002,35.1134,4,"JET_58_425_73_D_OC_MX_3.9_26349_1.mat",1001,37027,-0.0102202087640762,-0.000143453478813171,-0.261785566806793
"2516",31.8002,35.1134,4,"JET_58_425_73_D_RN_MX_3.9_26171_1.mat",1318,62649,-0.00875002695247537,-0.000262598041445015,-0.280039755627514
"2517",31.8002,35.1134,4,"JET_58_425_73_D_RN_MX_3.9_26355_0.mat",1156,457351,-0.0022793788462877,-0.000128468498587609,-0.0969749763607976
"2518",31.8002,35.1134,4,"JET_58_425_73_N_RN_MX_3.9_26356_3.mat",2459,94249,0,0,0
"2519",31.8002,35.1134,4,"JET_83-108-70_D_CL_MX_3.9_1_25155_2.mat",1256,48369,-0.0122852052561939,-0.00021799886599183,-0.33290365152061
"2520",31.8002,35.1134,4,"JET_83-108-70_D_CL_MX_3.9_23204_1.mat",877,49253,-0.017803574539721,-0.000146488659083844,-0.414666954427957
"2521",31.8002,35.1134,4,"JET_83-108-70_D_CL_MX_3.9_23537_0.mat",908,34579,-0.00968361999839543,-0.0002530412748456,-0.294888909906149
"2522",31.8002,35.1134,4,"JET_83-108-70_D_CL_MX_3.9_23702_2.mat",967,36341,0.00291823707520962,-0.000134764239192009,0.00445904582738876
"2523",31.8002,35.1134,4,"JET_83-108-70_D_CL_MX_3.9_23702_8.mat",3844,141705,0.0388798360712826,-0.000359068159013986,0.633969457820057
"2524",31.8002,35.1134,4,"JET_83-108-70_D_CL_MX_3.9_26434_3.mat",1336,52827,0.0177046639844776,0.000521921552717684,0.562861900776625
"2525",31.8002,35.1134,4,"JET_83-108-70_D_OC_MX_3.9_23560_0.mat",2667,100685,0.00114276651293046,-7.85859301686302e-05,-0.00857904180884293
"2526",31.8002,35.1134,4,"JET_83-108-70_D_OC_MX_3.9_26340_0.mat",1651,63017,0.0157861286774278,-0.000968021340668201,-0.0714859627187254
"2527",31.8002,35.1134,4,"JET_83-108-70_D_RN_MX_3.9_26258_4.mat",656,125421,-0.00655613476410507,-0.000204797368496657,-0.213041642680764
"2528",31.8002,35.1134,4,"JET_83-108-70_N_CL_MX_3.9_26435_3.mat",1063,41277,-0.0255829158239066,-0.000770783517509701,-0.819971723482012
"2529",31.8002,35.1134,4,"JET_83-108-70_U_CL_MX_3.9_23205_0.mat",1448,64889,-0.0212232798337936,-6.49839639663713e-05,-0.45045918226242
"2530",31.8002,35.1134,4,"JET_83-108-70_U_CL_MX_3.9_23377_0.mat",710,26487,0.00519304722547538,-0.000297926366329195,-0.0153096020221703
"2531",31.8002,35.1134,4,"JET_83-108-70_U_OC_MX_3.9_23451_0.mat",609,29173,-0.00195289459079504,-9.14083793759345e-05,-0.0756212435662747
"2532",31.8,35.114,4,"JET_58-425-73_D_CL_MX_3.9_23645_1.mat",153,61971,0.000178358145058122,-0.00017255637794733,-0.0654553882777694
"2533",31.8,35.114,4,"JET_58-425-73_D_CL_UR_3.9_22811_14.mat",2308,103147,-0.00865404661744833,-0.000114095397293567,-0.218719091266394
"2534",31.8,35.114,4,"JET_58-425-73_D_OC_MX_3.9_23641_2.mat",1621,421117,-0.00378461312502627,-0.000133448280394076,-0.129071574658156
