file_id,gps_frame_pos,lat_floor,lon_floor,direction,frame_idx,lat_real,lon_real,speed,num_lanes,dX,dY,dZ,yaw,pitch,roll
71,1609,7.9498e+08,8.7791e+08,1,4.2069e+05,31.799,35.117,20.732,2,0.076904,-0.14237,-2.2976,-0.0004654,-0.00024796,-0.00054192
71,1558,7.9503e+08,8.782e+08,1,4.1885e+05,31.801,35.128,20.766,2,0.07882,-0.15373,-2.296,0,-0.00099413,-0.0012163
71,1555,7.9504e+08,8.7821e+08,1,4.1876e+05,31.801,35.129,20.61,3,0.080627,-0.15306,-2.2804,0.0032579,-0.00052624,-0.00045446
71,1554,7.9504e+08,8.7822e+08,1,4.1871e+05,31.802,35.129,20.507,3,0.078809,-0.15347,-2.2682,0.0093666,-0.00029224,-0.0010167
71,1553,7.9504e+08,8.7822e+08,1,4.1867e+05,31.802,35.129,20.327,3,0.080814,-0.15279,-2.2526,0.0075049,-0.0012854,-0.0026296
71,1544,7.9503e+08,8.7828e+08,1,4.1827e+05,31.801,35.131,21.396,3,0.078285,-0.16393,-2.3707,0,-0.0011205,-0.00021785
71,1543,7.9503e+08,8.7829e+08,1,4.1824e+05,31.801,35.131,21.421,3,0.075396,-0.16234,-2.3731,-3.8764e-05,-0.00065312,0.0011497
71,1536,7.9502e+08,8.7833e+08,1,4.1799e+05,31.801,35.133,23.08,3,0.083359,-0.18134,-2.5543,0.00058175,-4.3028e-05,-0.0012378
71,1504,7.9498e+08,8.7851e+08,1,4.1683e+05,31.799,35.141,22.343,4,0.080416,-0.17244,-2.4742,-5.8175e-05,-0.00024381,-0.0011124
71,1500,7.9498e+08,8.7854e+08,1,4.1669e+05,31.799,35.141,22.649,4,0.082328,-0.17753,-2.5048,5.8175e-05,7.76e-05,0.0014706
71,1465,7.9492e+08,8.7871e+08,1,4.1543e+05,31.797,35.148,21.616,4,0.080922,-0.15266,-2.3959,-0.010782,-0.00045666,-0.0027061
71,1461,7.9491e+08,8.7873e+08,1,4.1525e+05,31.797,35.149,22.58,3,0.080969,-0.1556,-2.5001,-0.0083776,0.00097935,-0.00013473
71,1454,7.9492e+08,8.7878e+08,1,4.1498e+05,31.797,35.151,22.743,3,0.076572,-0.14701,-2.5175,0.0013962,-0.0027053,-0.0010001
71,1453,7.9492e+08,8.7879e+08,1,4.1493e+05,31.797,35.151,22.338,3,0.076013,-0.14523,-2.4722,-0.0018617,0.00085066,-0.0014702
71,1452,7.9492e+08,8.7879e+08,1,4.1489e+05,31.797,35.152,21.941,3,0.073268,-0.13771,-2.4271,-0.00093083,-0.00050138,-0.0018847
71,1451,7.9492e+08,8.788e+08,1,4.1485e+05,31.797,35.152,21.51,3,0.066964,-0.14641,-2.3751,-0.0018617,0.00016302,0.00092615
71,1447,7.9492e+08,8.7882e+08,1,4.1471e+05,31.797,35.153,21.482,3,0.075165,-0.14701,-2.4002,0,-0.0010213,0.00045092
71,1441,7.9493e+08,8.7885e+08,1,4.1449e+05,31.797,35.154,21.474,3,0.077535,-0.14607,-2.3769,0.0042082,-0.0003031,0.0014812
71,1440,7.9493e+08,8.7886e+08,1,4.1446e+05,31.797,35.154,21.541,3,0.077336,-0.14548,-2.3847,0.0051584,0.00017555,0.0023158
71,1439,7.9493e+08,8.7886e+08,1,4.1444e+05,31.797,35.155,21.638,3,0.079054,-0.1448,-2.3938,0.0051972,0.0010497,0.0018962
71,1438,7.9493e+08,8.7887e+08,1,4.1439e+05,31.797,35.155,21.774,3,0.082568,-0.14908,-2.4077,0.0046736,0.0012607,-0.00037716
71,1433,7.9492e+08,8.789e+08,1,4.1421e+05,31.797,35.156,22.21,3,0.078664,-0.1533,-2.4599,0.0051584,0.00098559,0.0020574
71,1432,7.9492e+08,8.789e+08,1,4.1417e+05,31.797,35.156,22.324,3,0.080255,-0.15113,-2.4714,0.0028507,-0.00052148,0.00068204
71,1428,7.9491e+08,8.7893e+08,1,4.1399e+05,31.796,35.157,22.643,3,0.088982,-0.15575,-2.5065,0.00040723,-0.00038177,-0.0010977
71,1424,7.949e+08,8.7896e+08,1,4.1377e+05,31.796,35.159,23.199,3,0.08838,-0.16023,-2.5682,0.0013381,0.00041443,0.001422
71,1419,7.9489e+08,8.7899e+08,1,4.1359e+05,31.796,35.16,22.599,2,0.084026,-0.14734,-2.5029,0.0013962,0.00010846,0.0016269
71,1392,7.948e+08,8.791e+08,1,4.1264e+05,31.792,35.164,19.649,2,0.039182,-0.14526,-2.177,-0.0070201,0.00029313,-7.7493e-05
71,1389,7.948e+08,8.7911e+08,1,4.1251e+05,31.792,35.164,21.002,2,-0.020427,-0.15128,-2.3293,-0.019179,0.0039364,-0.00059118
71,1388,7.948e+08,8.7912e+08,1,4.1248e+05,31.792,35.165,20.949,2,0.056367,-0.14705,-2.3206,-0.01788,-0.0014141,0.0024021
71,1387,7.948e+08,8.7912e+08,1,4.1246e+05,31.792,35.165,20.885,2,0.031216,-0.14558,-2.3147,-0.015941,-0.0014961,0.00068433
71,1385,7.948e+08,8.7913e+08,1,4.1237e+05,31.792,35.165,19.918,2,0.046328,-0.13729,-2.2031,-0.011189,-0.0028305,0.0028269
71,1358,7.949e+08,8.7923e+08,1,4.114e+05,31.796,35.169,22.549,2,0.091576,-0.16847,-2.4948,0.00052358,0.0011428,-0.0013006
71,1355,7.9491e+08,8.7924e+08,1,4.1129e+05,31.796,35.17,22.324,2,0.077709,-0.16946,-2.4709,0.00093083,-0.0010138,0.0014437
72,7938,7.9511e+08,8.8008e+08,0,1.0917e+06,31.805,35.203,16.701,1,0.063105,-0.11991,-1.8506,0.011306,-0.0014806,-0.00024554
72,7937,7.9512e+08,8.8008e+08,0,1.0917e+06,31.805,35.203,16.537,1,0.075218,-0.11915,-1.8298,0.011655,-0.0024581,0.00076228
72,7936,7.9512e+08,8.8008e+08,0,1.0916e+06,31.805,35.203,16.29,1,0.072422,-0.11241,-1.8028,0.008843,-0.00016545,-0.0013503
72,8157,7.9507e+08,8.8033e+08,1,1.0997e+06,31.803,35.213,8.6451,1,0.0344,-0.068487,-0.97261,0.0056238,0.0036858,0.0037298
72,7976,7.9501e+08,8.802e+08,1,1.0931e+06,31.8,35.208,16.035,4,0.068642,-0.11752,-1.7764,0.0022689,0.0003936,0.0014697
72,7979,7.95e+08,8.8021e+08,1,1.0932e+06,31.8,35.208,14.765,4,0.069402,-0.1134,-1.6363,0.0028119,-0.00049092,-0.0015918
72,7982,7.95e+08,8.8022e+08,1,1.0933e+06,31.8,35.209,13.215,4,0.046456,-0.10139,-1.4685,0.0018617,0.00032737,-0.00094965
72,7988,7.9499e+08,8.8023e+08,1,1.0935e+06,31.8,35.209,6.7144,4,0.02397,-0.042478,-0.7442,0.0013381,-0.00066098,-0.0017593
72,7990,7.9499e+08,8.8024e+08,1,1.0936e+06,31.8,35.209,6.0421,5,0.019511,-0.044421,-0.67382,0.0014544,0.0012248,-2.5498e-05
72,7991,7.9499e+08,8.8024e+08,1,1.0936e+06,31.8,35.209,5.0032,5,0.017177,-0.036724,-0.55971,0.0004654,0.00051194,0.00059736
72,7992,7.9499e+08,8.8024e+08,1,1.0937e+06,31.8,35.21,3.7809,5,0.0098189,-0.030667,-0.42423,0.0013962,0.00031619,0.0010302
72,7994,7.9499e+08,8.8024e+08,1,1.0938e+06,31.8,35.21,1.4057,5,0.0038495,-0.0098063,-0.15982,0.0004654,9.2384e-05,-0.00025414
72,7995,7.9499e+08,8.8024e+08,1,1.0938e+06,31.8,35.21,0.98062,5,0.0034701,-0.0068172,-0.11144,0,-0.00051605,-0.00010535
72,7996,7.9499e+08,8.8024e+08,1,1.0938e+06,31.8,35.21,2.014,5,0.0032912,-0.011267,-0.21326,0.0004654,-0.0004247,0.00029246
72,7997,7.9499e+08,8.8024e+08,1,1.0939e+06,31.8,35.21,5.4615,4,0.023571,-0.03288,-0.5978,0.0013962,-0.00016883,1.2577e-05
72,7998,7.9499e+08,8.8024e+08,1,1.094e+06,31.8,35.21,6.1977,4,0.029113,-0.036387,-0.68014,0.0013962,-0.00070548,0.00056614
72,8004,7.9499e+08,8.8026e+08,1,1.0942e+06,31.8,35.21,11.576,3,0.06156,-0.077483,-1.2813,0.0018617,-0.0018721,-0.00072492
72,8006,7.9499e+08,8.8026e+08,1,1.0942e+06,31.8,35.21,11.945,3,0.070453,-0.082931,-1.3231,0.0036846,0.0012598,-0.00011772
72,8009,7.9499e+08,8.8027e+08,1,1.0943e+06,31.799,35.211,10.998,3,0.058854,-0.081938,-1.2286,0.0051584,-0.00019525,0.00054782
72,8011,7.9499e+08,8.8028e+08,1,1.0944e+06,31.799,35.211,11.79,3,0.046446,-0.082009,-1.3052,0.0064965,-0.00036984,-0.00055791
72,8014,7.9499e+08,8.8029e+08,1,1.0945e+06,31.799,35.211,13.009,3,0.047113,-0.096747,-1.4357,0.0033355,-0.0033877,0.0030117
72,8017,7.9499e+08,8.803e+08,1,1.0947e+06,31.8,35.212,13.259,3,0.048353,-0.095144,-1.47,0.00093083,-0.004668,0.00080317
72,8020,7.9499e+08,8.8031e+08,1,1.0947e+06,31.8,35.212,13.04,3,0.043131,-0.088682,-1.4436,0.00038785,-0.00085445,0.0019909
72,8022,7.9499e+08,8.8031e+08,1,1.0948e+06,31.8,35.212,12.826,3,0.045419,-0.093395,-1.4349,0.00093083,-0.000329,0.00082867
72,8025,7.9499e+08,8.8032e+08,1,1.0949e+06,31.8,35.213,10.634,3,0.035983,-0.081034,-1.1804,0.00093083,0.0011655,0.0013203
72,8165,7.9508e+08,8.8032e+08,1,1.1e+06,31.803,35.213,0.42781,1,0.012452,-0.0025891,-0.051086,0.0022689,1.1703e-05,-0.00059782
72,8166,7.9508e+08,8.8032e+08,1,1.1e+06,31.803,35.213,0,1,0,0,0,0.0013962,-0,0
72,8167,7.9508e+08,8.8032e+08,1,1.1001e+06,31.803,35.213,0,1,0,0,0,0.00052358,-0,0
72,8168,7.9508e+08,8.8032e+08,1,1.1001e+06,31.803,35.213,0,1,0,0,0,0.0004654,-0,0
72,8169,7.9508e+08,8.8032e+08,1,1.1001e+06,31.803,35.213,0,1,0,0,0,0.00093083,-0,0
72,8170,7.9508e+08,8.8032e+08,1,1.1001e+06,31.803,35.213,0,1,0,0,0,0.00093083,-0,0
72,8171,7.9508e+08,8.8032e+08,1,1.1002e+06,31.803,35.213,0,1,0,0,0,0.00093083,-0,0
72,8172,7.9508e+08,8.8032e+08,1,1.1002e+06,31.803,35.213,0,1,0,0,0,0.0004654,-0,0
72,8173,7.9508e+08,8.8032e+08,1,1.1003e+06,31.803,35.213,0,1,0,0,0,0.0013962,-0,0
72,8174,7.9508e+08,8.8032e+08,1,1.1003e+06,31.803,35.213,0.66394,1,-0.00030291,0.0067761,-0.071476,0.0023271,-0.0015827,-0.0015696
72,8175,7.9508e+08,8.8032e+08,1,1.1003e+06,31.803,35.213,0.92784,1,-0.0091782,0.0036749,-0.10265,0.0018617,-0.00093616,-0.0004301
72,8176,7.9508e+08,8.8032e+08,1,1.1004e+06,31.803,35.213,1.239,2,0.0035,0.0016963,-0.13796,-0.00038785,0.0014413,-0.004078
72,8177,7.9508e+08,8.8032e+08,1,1.1004e+06,31.803,35.213,1.1695,2,-0.0032265,-0.010788,-0.12838,-0.0018035,0.001034,0.0016158
72,8178,7.9508e+08,8.8032e+08,1,1.1004e+06,31.803,35.213,1.3445,2,0.0024177,-0.011005,-0.14662,-0.00038785,-0.0049088,-0.0025044
72,8179,7.9508e+08,8.8032e+08,1,1.1005e+06,31.803,35.213,2.9947,2,0.019225,-0.014162,-0.32561,0.0060893,0.0011261,-0.0031759
72,8180,7.9508e+08,8.8032e+08,1,1.1005e+06,31.803,35.213,3.7003,2,0.01228,-0.036158,-0.4093,0.0023271,0.0010493,0.00076353
72,8181,7.9508e+08,8.8032e+08,1,1.1006e+06,31.803,35.213,3.128,2,-0.011104,-0.020243,-0.34639,-0.013594,-0.00070589,0.00039959
72,8182,7.9508e+08,8.8032e+08,1,1.1006e+06,31.803,35.213,3.3003,2,-0.013392,-0.025311,-0.36016,-0.014137,-5.6464e-05,0.00065937
72,8183,7.9508e+08,8.8032e+08,1,1.1006e+06,31.803,35.213,3.5836,2,0.0050664,-0.026939,-0.39575,-0.0060893,0.0017908,0.0006763
72,8029,7.95e+08,8.8033e+08,1,1.0951e+06,31.8,35.213,2.7697,3,0.011054,-0.023266,-0.31724,0.00093083,-5.4546e-06,-0.00032536
72,8030,7.95e+08,8.8033e+08,1,1.0951e+06,31.8,35.213,0.75839,3,0.0037447,-0.0072937,-0.089836,0.00052358,-0.0006946,-6.5565e-05
72,8031,7.95e+08,8.8033e+08,1,1.0951e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8032,7.95e+08,8.8033e+08,1,1.0952e+06,31.8,35.213,0,3,0,0,0,0.00087266,-0,0
72,8033,7.95e+08,8.8033e+08,1,1.0952e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8034,7.95e+08,8.8033e+08,1,1.0952e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8035,7.95e+08,8.8033e+08,1,1.0953e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8036,7.95e+08,8.8033e+08,1,1.0953e+06,31.8,35.213,0,3,0,0,0,0.00087266,-0,0
72,8037,7.95e+08,8.8033e+08,1,1.0954e+06,31.8,35.213,0,3,0,0,0,0.0005042,-0,0
72,8038,7.95e+08,8.8033e+08,1,1.0954e+06,31.8,35.213,0,3,0,0,0,0.0005042,-0,0
72,8039,7.95e+08,8.8033e+08,1,1.0954e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8040,7.95e+08,8.8033e+08,1,1.0955e+06,31.8,35.213,0,3,0,0,0,0.0005042,-0,0
72,8041,7.95e+08,8.8033e+08,1,1.0955e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8042,7.95e+08,8.8033e+08,1,1.0956e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8043,7.95e+08,8.8033e+08,1,1.0956e+06,31.8,35.213,0,3,0,0,0,0.0005042,-0,0
72,8044,7.95e+08,8.8033e+08,1,1.0956e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8045,7.95e+08,8.8033e+08,1,1.0956e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8046,7.95e+08,8.8033e+08,1,1.0957e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8047,7.95e+08,8.8033e+08,1,1.0957e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8048,7.95e+08,8.8033e+08,1,1.0958e+06,31.8,35.213,0,3,0,0,0,0.0005042,-0,0
72,8049,7.95e+08,8.8033e+08,1,1.0958e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8050,7.95e+08,8.8033e+08,1,1.0958e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8051,7.95e+08,8.8033e+08,1,1.0959e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8052,7.95e+08,8.8033e+08,1,1.0959e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8053,7.95e+08,8.8033e+08,1,1.0959e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8054,7.95e+08,8.8033e+08,1,1.096e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8055,7.95e+08,8.8033e+08,1,1.096e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8056,7.95e+08,8.8033e+08,1,1.096e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8057,7.95e+08,8.8033e+08,1,1.0961e+06,31.8,35.213,0,3,0,0,0,0.00044602,-0,0
72,8058,7.95e+08,8.8033e+08,1,1.0961e+06,31.8,35.213,0,3,0,0,0,0.0005042,-0,0
72,8059,7.95e+08,8.8033e+08,1,1.0961e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8060,7.95e+08,8.8033e+08,1,1.0962e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8061,7.95e+08,8.8033e+08,1,1.0962e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8062,7.95e+08,8.8033e+08,1,1.0963e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8063,7.95e+08,8.8033e+08,1,1.0963e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8064,7.95e+08,8.8033e+08,1,1.0963e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8065,7.95e+08,8.8033e+08,1,1.0964e+06,31.8,35.213,0,3,0,0,0,0.00093083,-0,0
72,8066,7.95e+08,8.8033e+08,1,1.0964e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8067,7.95e+08,8.8033e+08,1,1.0965e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8068,7.95e+08,8.8033e+08,1,1.0965e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8069,7.95e+08,8.8033e+08,1,1.0965e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8070,7.95e+08,8.8033e+08,1,1.0965e+06,31.8,35.213,0,3,0,0,0,0.00044602,-0,0
72,8071,7.95e+08,8.8033e+08,1,1.0966e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8072,7.95e+08,8.8033e+08,1,1.0966e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8073,7.95e+08,8.8033e+08,1,1.0967e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8074,7.95e+08,8.8033e+08,1,1.0967e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8075,7.95e+08,8.8033e+08,1,1.0967e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8076,7.95e+08,8.8033e+08,1,1.0968e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8077,7.95e+08,8.8033e+08,1,1.0968e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8078,7.95e+08,8.8033e+08,1,1.0968e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8079,7.95e+08,8.8033e+08,1,1.0969e+06,31.8,35.213,0,3,0,0,0,0.00040723,-0,0
72,8080,7.95e+08,8.8033e+08,1,1.0969e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8081,7.95e+08,8.8033e+08,1,1.0969e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8082,7.95e+08,8.8033e+08,1,1.097e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8083,7.95e+08,8.8033e+08,1,1.097e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8084,7.95e+08,8.8033e+08,1,1.097e+06,31.8,35.213,0,3,0,0,0,0.00087266,-0,0
72,8085,7.95e+08,8.8033e+08,1,1.0971e+06,31.8,35.213,0,3,0,0,0,0.00087266,-0,0
72,8086,7.95e+08,8.8033e+08,1,1.0971e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8087,7.95e+08,8.8033e+08,1,1.0972e+06,31.8,35.213,0,3,0,0,0,0.00052358,-0,0
72,8088,7.95e+08,8.8033e+08,1,1.0972e+06,31.8,35.213,0,3,0,0,0,0.00087266,-0,0
72,8089,7.95e+08,8.8033e+08,1,1.0972e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8090,7.95e+08,8.8033e+08,1,1.0973e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8091,7.95e+08,8.8033e+08,1,1.0973e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8092,7.95e+08,8.8033e+08,1,1.0974e+06,31.8,35.213,0,3,0,0,0,0.00052358,-0,0
72,8093,7.95e+08,8.8033e+08,1,1.0974e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8094,7.95e+08,8.8033e+08,1,1.0974e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8095,7.95e+08,8.8033e+08,1,1.0974e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8096,7.95e+08,8.8033e+08,1,1.0975e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8097,7.95e+08,8.8033e+08,1,1.0975e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8098,7.95e+08,8.8033e+08,1,1.0976e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8099,7.95e+08,8.8033e+08,1,1.0976e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8100,7.95e+08,8.8033e+08,1,1.0976e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8101,7.95e+08,8.8033e+08,1,1.0977e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8102,7.95e+08,8.8033e+08,1,1.0977e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8103,7.95e+08,8.8033e+08,1,1.0977e+06,31.8,35.213,0,3,0,0,0,0.00093083,-0,0
72,8104,7.95e+08,8.8033e+08,1,1.0978e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8105,7.95e+08,8.8033e+08,1,1.0978e+06,31.8,35.213,0,3,0,0,0,0.0004654,-0,0
72,8106,7.95e+08,8.8033e+08,1,1.0978e+06,31.8,35.213,1.7612,3,0.0045577,-0.0092139,-0.18348,0.0004654,-0.00073713,8.9803e-05
72,8107,7.95e+08,8.8033e+08,1,1.0979e+06,31.8,35.213,4.4615,3,0.018471,-0.03185,-0.48915,0.0042082,0.00034655,0.0017651
72,8108,7.95e+08,8.8033e+08,1,1.0979e+06,31.8,35.213,5.1449,3,0.034549,-0.034028,-0.56293,0.010259,-1.7432e-05,0.00056066
72,8109,7.95e+08,8.8033e+08,1,1.0979e+06,31.8,35.213,6.3949,3,0.051426,-0.035897,-0.70347,0.020653,0.00031727,0.0021301
75,179,7.9503e+08,8.8017e+08,1,23989,31.801,35.207,19.827,3,0.064689,-0.1611,-2.1946,-0.0004654,0.0005056,0.0016083
75,176,7.9502e+08,8.8018e+08,1,23881,31.801,35.207,19.285,3,0.060276,-0.15518,-2.1337,-0.0014544,-0.00047709,0.0011678
75,174,7.9502e+08,8.8019e+08,1,23809,31.801,35.207,18.557,3,0.064483,-0.14851,-2.0516,-0.0018035,-0.0011633,-0.0021903
75,172,7.9501e+08,8.802e+08,1,23753,31.8,35.208,17.957,3,0.060487,-0.14465,-1.9866,0,-0.00081101,-0.00086753
75,169,7.9501e+08,8.8021e+08,1,23629,31.8,35.208,16.196,3,0.049472,-0.12552,-1.7887,-0.00093083,-0.00097008,0.0032905
75,166,7.95e+08,8.8022e+08,1,23521,31.8,35.209,14.679,3,0.043161,-0.11386,-1.6234,-0.00093083,-0.0028354,0.0042791
75,165,7.95e+08,8.8022e+08,1,23485,31.8,35.209,13.884,2,0.043427,-0.098936,-1.5298,-0.0032191,0.0018752,0.0032571
75,160,7.95e+08,8.8023e+08,1,23305,31.8,35.209,6.5477,2,0.019904,-0.045105,-0.71452,-0.00093083,-0.00010395,0.0007747
75,140,7.95e+08,8.8024e+08,1,22549,31.8,35.209,5.2782,2,0.01754,-0.048896,-0.59079,0,0.00014923,-0.0010205
75,137,7.95e+08,8.8024e+08,1,22441,31.8,35.21,9.1535,3,0.030535,-0.077216,-1.0136,-0.00044602,0.003669,0.0024169
75,134,7.9499e+08,8.8025e+08,1,22333,31.8,35.21,11.72,3,0.034237,-0.1032,-1.3136,-0.0032773,-0.0015988,0.0011272
75,132,7.9499e+08,8.8026e+08,1,22261,31.8,35.21,13.462,2,0.044346,-0.11549,-1.493,-0.0013381,0.00059281,0.0008852
75,131,7.9499e+08,8.8026e+08,1,22225,31.8,35.21,14.171,2,0.046806,-0.10952,-1.5645,-0.0032191,0.0015427,0.00049379
75,130,7.9499e+08,8.8027e+08,1,22189,31.8,35.211,13.582,2,0.045153,-0.10464,-1.4995,-0.00040723,0.0014915,0.00089086
75,128,7.9499e+08,8.8027e+08,1,22137,31.8,35.211,13.045,2,0.041355,-0.10653,-1.4408,0.00044602,0.0026327,0.0027394
75,126,7.9499e+08,8.8028e+08,1,22045,31.8,35.211,11.22,2,0,0,0,0,0,0
75,124,7.9499e+08,8.8028e+08,1,21973,31.8,35.211,8.9063,2,0.033379,-0.064544,-0.97816,0,0.0031951,-0.00020666
75,36,7.9499e+08,8.8029e+08,1,18769,31.8,35.211,3.7697,2,0.0098488,-0.033794,-0.426,-5.8175e-05,-0.00060596,0.000904
75,34,7.9499e+08,8.8029e+08,1,18717,31.8,35.212,6.7144,2,0.01948,-0.060996,-0.74877,-0.0018035,0.0021977,0.00066777
75,31,7.9499e+08,8.803e+08,1,18589,31.8,35.212,9.5952,2,0.028876,-0.078765,-1.0648,-0.00052358,-0.00016835,0.00098689
75,29,7.9499e+08,8.803e+08,1,18537,31.8,35.212,9.4174,2,0.032588,-0.07353,-1.0513,-0.0014738,-0.0034339,-0.0022405
75,27,7.9499e+08,8.8031e+08,1,18445,31.8,35.212,7.8284,2,0.022892,-0.058286,-0.86033,-0.0013962,0.0010975,0.00028526
75,16,7.95e+08,8.8032e+08,1,18049,31.8,35.213,2.1279,2,0.0077001,-0.020936,-0.24106,0.0013962,-0.00062621,-0.00013937
75,12,7.95e+08,8.8032e+08,1,17905,31.8,35.213,6.4922,2,0.02237,-0.055,-0.71993,0.0018035,-0.0011563,0.0013243
75,10,7.95e+08,8.8033e+08,1,17837,31.8,35.213,8.0145,2,0.028,-0.065481,-0.88988,0,0.0010249,-0.00027994
75,3,7.95e+08,8.8034e+08,1,17581,31.8,35.213,2.2696,2,-0.024117,-0.010115,-0.23995,-0.0042664,-0.00068365,0.0015143
75,25,7.9499e+08,8.8031e+08,1,18377,31.8,35.212,5.5199,2,0.015343,-0.04322,-0.60714,5.8175e-05,0.00023774,-0.00069796
75,26,7.9499e+08,8.8031e+08,1,18409,31.8,35.212,6.4422,2,0.017646,-0.047062,-0.70724,-0.0032191,-0.00072588,-0.0014717
76,6378,7.9451e+08,8.7988e+08,0,3.3656e+05,31.78,35.195,18.26,3,0.071092,-0.14356,-2.0209,0.00098901,0.00073569,-0.0028461
76,6479,7.941e+08,8.7982e+08,0,3.402e+05,31.764,35.193,20.046,3,0.079632,-0.15537,-2.2179,0.0055657,-3.536e-05,-0.00087474
76,6478,7.941e+08,8.7982e+08,0,3.4016e+05,31.764,35.193,20.163,3,0.08424,-0.15863,-2.2297,0.0051584,-0.00056354,-0.00034606
76,6477,7.9411e+08,8.7982e+08,0,3.4014e+05,31.764,35.193,20.215,2,0.081248,-0.15627,-2.2384,0.0056238,-0.00061255,0.0013446
76,6482,7.9408e+08,8.7983e+08,0,3.4032e+05,31.763,35.193,19.94,3,0.074441,-0.15872,-2.2078,0.0032191,0.00082036,0.0020291
76,6486,7.9407e+08,8.7983e+08,0,3.4045e+05,31.763,35.193,19.482,3,0.067208,-0.14766,-2.1559,0.0004654,0.00086305,0.001518
76,6502,7.94e+08,8.7984e+08,0,3.4104e+05,31.76,35.194,20.999,3,0.069719,-0.16461,-2.3243,-0.0060893,0.0037483,-0.0017135
76,6488,7.9406e+08,8.7984e+08,0,3.4052e+05,31.762,35.193,19.729,3,0.063,-0.15595,-2.1824,-0.0023271,-0.000113,0.0022414
76,6500,7.9401e+08,8.7984e+08,0,3.4095e+05,31.76,35.194,21.113,3,0.069643,-0.17322,-2.3355,-0.0060893,0.00014691,0.002466
76,6499,7.9401e+08,8.7984e+08,0,3.4091e+05,31.76,35.194,20.971,3,0.07255,-0.1674,-2.3193,-0.0051584,0.00014615,0.0027714
